cust_id,__IGNORED__,expenses
32577,248,447.95
32578,689,618.16
32579,50,855.81
32580,615,201.66
32581,533,65.6
32582,958,268.55
32583,794,146.67
32584,735,785.15
32585,925,248.71
32586,765,199.48
32587,378,607.52
32588,599,916.42
32589,785,685.48
32590,270,477.56
32591,295,81.57
32592,313,381.99
32593,849,467.74
32594,365,736.15
32595,883,14.91
32596,695,803.26
32597,417,955.32
32598,317,33.08
32599,284,857.2
32600,549,845.87
32601,434,85.19
32602,351,190
32603,456,295.1
32604,305,846.97
32605,706,385.81
32606,665,981
32607,562,754.61
32608,646,991.01
32609,728,804.82
32610,77,744.21
32611,32,118.77
32612,94,374.46
32613,871,46.74
32614,598,70.11
32615,482,467.85
32616,744,342.78
32617,744,877.3
32618,780,131.17
32619,536,151.17
32620,571,814.71
32621,442,274.84
32622,734,189.72
32623,274,295.01
32624,937,380.71
32625,798,73.94
32626,767,114.99
32627,228,709.54
32628,505,775.57
32629,548,328.89
32630,160,290.36
32631,525,814.28
32632,294,724.69
32633,986,892.26
32634,816,779.64
32635,549,301.74
32636,832,766.08
32637,450,304.8
32638,261,819.34
32639,63,182.59
32640,63,226.66
32641,322,838.47
32642,124,124.27
32643,949,830.67
32644,64,347.55
32645,959,500.53
32646,534,628.83
32647,526,402.18
32648,793,731.03
32649,357,195.08
32650,996,513.85
32651,202,372.78
32652,910,672.31
32653,36,71.45
32654,986,764.13
32655,207,733.96
32656,582,564.11
32657,518,103.13
32658,6,517.87
32659,744,91.75
32660,487,60.15
32661,558,511.37
32662,359,262.56
32663,180,465.54
32664,717,375.63
32665,967,405.05
32666,807,715.28
32667,507,18.98
32668,917,552.34
32669,297,335.03
32670,391,787.68
32671,434,824.41
32672,173,420.48
32673,129,401.96
32674,810,87.91
32675,533,369.95
32676,507,371.88
32677,288,834.51
32678,820,882.33
32679,580,953.59
32680,803,607.62
32681,953,207.94
32682,976,5.57
32683,911,647.2
32684,319,330.67
32685,758,985.49
32686,675,397.52
32687,365,284.18
32688,212,391.25
32689,650,40.72
32690,774,198.72
32691,371,517.27
32692,263,195.94
32693,436,526.07
32694,337,23.8
32695,248,116.52
32696,147,108.64
32697,253,262.59
32698,366,927.47
32699,743,104.51
32700,473,304.76
32701,62,36.26
32702,393,665.06
32703,313,691.11
32704,949,441.93
32705,841,284.06
32706,336,763.67
32707,29,211.54
32708,525,935.79
32709,186,825.14
32710,91,348.63
32711,395,918.99
32712,469,259.49
32713,454,403.78
32714,35,888.94
32715,93,401.09
32716,128,785.21
32717,102,255.15
32718,160,12.88
32719,407,563.56
32720,999,837.45
32721,669,788.36
32722,87,56.24
32723,971,678.42
32724,637,95.25
32725,697,301.02
32726,961,569.91
32727,481,692.11
32728,738,526.04
32729,99,462.05
32730,807,890.89
32731,98,779.03
32732,878,51.47
32733,961,845.27
32734,127,500.29
32735,410,663.47
32736,634,52.79
32737,939,272.94
32738,539,539.55
32739,481,492.58
32740,153,911.98
32741,353,855.23
32742,307,349.08
32743,107,806.45
32744,241,205.95
32745,6,641.02
32746,193,947.15
32747,494,322.19
32748,368,698.36
32749,123,31.93
32750,133,32.88
32751,440,192.13
32752,853,467.44
32753,223,902.7
32754,988,146.29
32755,679,50.98
32756,472,116.81
32757,447,374.06
32758,87,522.48
32759,362,949.97
32760,997,819.9
32761,80,510.32
32762,273,735.03
32763,699,169.84
32764,856,777.84
32765,527,811.87
32766,491,459.75
32767,552,507.06
32768,363,115.38
32769,378,98.88
32770,954,702.16
32771,641,694.81
32772,431,308.55
32773,821,642.61
32774,541,741.4
32775,81,487.91
32776,779,159.95
32777,402,920.48
32778,858,640.93
32779,199,266.89
32780,920,36.84
32781,98,717.9
32782,502,866.96
32783,365,420.19
32784,917,830.1
32785,971,69.97
32786,601,8.24
32787,904,226.49
32788,697,231.87
32789,663,935.87
32790,724,948.79
32791,103,757.71
32792,387,181.21
32793,615,300.72
32794,647,619.57
32795,508,238.91
32796,563,547.16
32797,118,556.48
32798,184,519.37
32799,119,993.94
32800,249,288.69
32801,727,927.18
32802,101,800.44
32803,987,52.19
32804,805,802.68
32805,506,388.55
32806,591,738.83
32807,906,87.93
32808,520,658.54
32809,501,112.93
32810,831,639.05
32811,253,725.61
32812,496,958.68
32813,532,362.99
32814,59,288.6
32815,288,505.85
32816,890,625.27
32817,355,323.17
32818,680,815.88
32819,343,371.49
32820,697,644.96
32821,186,182.05
32822,281,275.61
32823,734,497.42
32824,959,870.39
32825,465,49.01
32826,955,531.04
32827,479,402.49
32828,441,333.93
32829,597,567.58
32830,614,310.73
32831,184,27.21
32832,176,123.25
32833,289,586.84
32834,498,98.39
32835,491,485.32
32836,52,101.44
32837,539,868.78
32838,990,531.33
32839,728,570.34
32840,919,265
32841,912,5.85
32842,614,811.27
32843,231,937.57
32844,859,686.1
32845,378,478.52
32846,767,260.1
32847,307,636.51
32848,371,756.31
32849,640,528.51
32850,291,768.18
32851,789,545.3
32852,232,752.39
32853,106,49.94
32854,558,615.3
32855,694,121.95
32856,109,766.61
32857,163,223.8
32858,655,49.42
32859,990,616.3
32860,246,186.48
32861,233,856.64
32862,949,562.87
32863,579,459.39
32864,295,912.87
32865,509,928.42
32866,560,535.99
32867,501,718.27
32868,521,781.12
32869,56,487.67
32870,528,307.24
32871,124,908.99
32872,443,288.33
32873,519,483.5
32874,890,129.14
32875,331,770.89
32876,287,788.82
32877,959,671.52
32878,881,340.34
32879,785,18.4
32880,594,421.23
32881,898,109.11
32882,209,813.75
32883,435,235.65
32884,322,219.01
32885,261,693.92
32886,619,278.52
32887,165,976.38
32888,703,322.24
32889,870,241.83
32890,400,925.42
32891,905,660.92
32892,336,109.98
32893,734,265.96
32894,210,68.53
32895,512,293.43
32896,448,99.45
32897,792,771.14
32898,498,610.83
32899,687,727.62
32900,203,799.18
32901,634,1000.89
32902,664,97.61
32903,708,833.22
32904,142,12.76
32905,745,329.88
32906,865,860.18
32907,721,34.15
32908,845,988.56
32909,437,329.34
32910,440,502.75
32911,282,612.3
32912,517,997.97
32913,583,628.01
32914,735,678.87
32915,883,798.24
32916,39,246.46
32917,437,575.84
32918,708,225.17
32919,761,1000.23
32920,143,941.08
32921,728,627.02
32922,884,66.29
32923,5,300.82
32924,809,135.7
32925,47,112.62
32926,959,921.21
32927,22,827.85
32928,965,90.13
32929,697,391.03
32930,839,295.42
32931,986,356.48
32932,40,132.14
32933,473,859.61
32934,405,495.31
32935,987,238.7
32936,337,84.48
32937,890,707.28
32938,768,213.96
32939,930,310.47
32940,710,863.05
32941,612,265.17
32942,680,836.63
32943,330,177.18
32944,741,344.03
32945,811,647.4
32946,302,545.38
32947,56,47.09
32948,605,692.97
32949,151,566.83
32950,938,51.96
32951,285,939.04
32952,875,843.03
32953,619,251.19
32954,377,114.04
32955,455,399.52
32956,213,326.44
32957,792,387.01
32958,629,590.33
32959,212,849.59
32960,637,915.64
32961,456,784.36
32962,796,886.72
32963,646,147.55
32964,130,307.36
32965,932,68.89
32966,322,398.49
32967,63,391.42
32968,456,375.79
32969,274,670.96
32970,393,205
32971,52,775.23
32972,447,677.46
32973,655,616.42
32974,991,152.19
32975,94,575.23
32976,585,778.06
32977,643,36.13
32978,609,693.46
32979,612,403.53
32980,664,634.34
32981,316,989.19
32982,449,224.06
32983,235,932.16
32984,390,599.81
32985,975,348.53
32986,355,590.95
32987,66,826.99
32988,924,709.27
32989,892,896.27
32990,472,946.63
32991,627,883.73
32992,77,213.01
32993,317,230.08
32994,924,1000.38
32995,193,706.07
32996,18,225.15
32997,503,133.35
32998,847,458.27
32999,736,971.72
33000,597,969.74
33001,423,621.16
33002,678,380.54
33003,436,669.53
33004,513,187.61
33005,714,285.95
33006,991,932.06
33007,149,502.37
33008,242,432.35
33009,931,929.25
33010,142,849.85
33011,620,272.5
33012,321,981.64
33013,429,927.54
33014,205,984.16
33015,934,404.55
33016,448,281.49
33017,284,324.07
33018,87,530.59
33019,724,206.68
33020,497,370.44
33021,924,794.63
33022,136,925.46
33023,729,971.61
33024,123,33.61
33025,747,103.63
33026,701,161.43
33027,759,209.73
33028,794,379.86
33029,271,323
33030,687,315.69
33031,630,878.09
33032,823,957.73
33033,297,610.41
33034,255,760.26
33035,661,792.1
33036,109,905.82
33037,828,96.95
33038,651,17.81
33039,190,367.95
33040,837,349.13
33041,355,604.38
33042,441,884.21
33043,441,25.09
33044,635,391.42
33045,336,984.1
33046,879,850.82
33047,239,557.3
33048,670,128.67
33049,830,87.84
33050,265,129.46
33051,664,580.12
33052,805,163.18
33053,750,276.8
33054,387,959.33
33055,86,360.99
33056,430,28.16
33057,131,763.89
33058,911,72.1
33059,742,655.76
33060,416,779.37
33061,735,317.85
33062,669,333.06
33063,619,435.11
33064,990,839.48
33065,39,239.73
33066,551,385.87
33067,7,505.01
33068,633,525.32
33069,94,676.49
33070,739,952.45
33071,109,563.67
33072,338,129.37
33073,558,953.95
33074,221,835.03
33075,325,986.87
33076,501,373.25
33077,714,35.44
33078,865,842.03
33079,727,288.31
33080,177,992.15
33081,686,550.99
33082,104,689.25
33083,661,299.5
33084,920,456.71
33085,954,901.28
33086,440,267.66
33087,160,928.47
33088,574,973.28
33089,341,86.53
33090,942,463.45
33091,955,769.03
33092,340,869.9
33093,868,354.86
33094,558,263.94
33095,34,680.61
33096,495,115.3
33097,996,983.23
33098,893,83.14
33099,26,216.39
33100,307,513.14
33101,324,437.06
33102,106,244.85
33103,924,650.96
33104,266,104.59
33105,654,164.21
33106,99,271.34
33107,868,522.84
33108,178,87.67
33109,686,720.27
33110,592,387.82
33111,443,378.12
33112,418,17.29
33113,755,478.68
33114,827,922.79
33115,959,922.85
33116,258,389.67
33117,872,249.54
33118,554,514.9
33119,825,983.35
33120,201,552.09
33121,598,870.2
33122,523,220.02
33123,164,798.55
33124,585,135.41
33125,637,706.98
33126,56,736.97
33127,237,727.81
33128,271,453.93
33129,54,573.61
33130,601,686.8
33131,724,229.83
33132,235,566.73
33133,283,533.79
33134,307,12.16
33135,610,497.17
33136,86,873
33137,911,784.41
33138,864,559.78
33139,88,484.81
33140,336,807.85
33141,714,129.28
33142,651,239.84
33143,891,348.28
33144,467,144.61
33145,20,536.75
33146,120,119.99
33147,3,719.96
33148,146,479.63
33149,355,496.78
33150,783,741.54
33151,922,637.63
33152,701,647.11
33153,724,560.97
33154,427,870.26
33155,577,294.23
33156,106,605.06
33157,704,766.67
33158,142,806.25
33159,795,771.08
33160,741,826.1
33161,26,316.02
33162,707,708.27
33163,243,742.08
33164,264,936.54
33165,687,246.5
33166,344,486.92
33167,195,262.66
33168,345,188.29
33169,806,699.84
33170,339,26.26
33171,38,332.82
33172,198,829.63
33173,891,313.44
33174,850,498.04
33175,759,623.78
33176,146,376.08
33177,725,634.85
33178,459,842.5
33179,555,580.64
33180,965,965.39
33181,651,836.55
33182,577,860.76
33183,263,309.22
33184,660,187.1
33185,721,515.29
33186,390,256.93
33187,168,195.25
33188,618,197.65
33189,787,464.59
33190,430,571
33191,554,726.38
33192,399,695.94
33193,893,83.4
33194,907,761.35
33195,913,465.09
33196,112,904.77
33197,739,315.36
33198,268,423.52
33199,726,29.03
33200,901,545.84
33201,323,436.07
33202,473,484.63
33203,268,825.21
33204,320,516.64
33205,851,324.78
33206,732,63.96
33207,679,326.64
33208,835,694.07
33209,687,135.56
33210,703,521.55
33211,13,11.64
33212,712,352.77
33213,205,507.09
33214,844,883.78
33215,274,312.71
33216,898,269.81
33217,646,207.88
33218,488,638.43
33219,646,977.05
33220,46,161.19
33221,268,329.39
33222,76,657.66
33223,577,3.98
33224,497,537.52
33225,19,770.68
33226,314,333.72
33227,108,789.33
33228,582,992.97
33229,13,550.99
33230,456,132.38
33231,637,855.95
33232,992,955.83
33233,533,50.93
33234,666,959.46
33235,501,380.14
33236,881,350.94
33237,345,276.9
33238,424,422.71
33239,346,163.2
33240,897,216.79
33241,584,533.31
33242,67,286
33243,111,891.43
33244,561,171.81
33245,154,643.46
33246,367,880.6
33247,937,898.87
33248,693,984.65
33249,637,823.14
33250,665,710.37
33251,453,513.76
33252,316,623.19
33253,531,944.7
33254,716,895.64
33255,477,812.74
33256,134,538.22
33257,434,67.97
33258,353,866.54
33259,576,139.18
33260,664,643.59
33261,439,971.68
33262,91,105.8
33263,464,655.2
33264,440,808.41
33265,921,293.83
33266,167,177.73
33267,586,528.98
33268,244,638.89
33269,814,777.79
33270,933,37.75
33271,103,976.65
33272,423,127.39
33273,807,484.37
33274,211,549.9
33275,987,608.28
33276,664,795.77
33277,658,773.56
33278,217,37.84
33279,825,731.72
33280,49,777.47
33281,916,690.41
33282,400,645.95
33283,201,562.17
33284,278,381.41
33285,674,693.82
33286,427,306.7
33287,271,644.95
33288,123,545.46
33289,968,544.66
33290,39,114.15
33291,364,3.49
33292,635,644.68
33293,88,64.33
33294,561,385.44
33295,423,746.09
33296,130,456.52
33297,775,906.76
33298,205,647.4
33299,504,686.36
33300,13,4.65
33301,929,169.29
33302,672,297.33
33303,312,563.08
33304,517,422.06
33305,123,214.41
33306,110,574.38
33307,186,38.01
33308,258,724.4
33309,163,417.1
33310,57,459.41
33311,957,476.68
33312,71,652.49
33313,766,376.97
33314,718,88.08
33315,973,921.68
33316,316,376.62
33317,798,505.64
33318,310,766.82
33319,997,542.77
33320,127,928.23
33321,774,404.5
33322,479,195.18
33323,264,644.67
33324,603,107.51
33325,351,767.11
33326,844,110.19
33327,655,776.81
33328,613,134.25
33329,437,538.5
33330,683,977.3
33331,648,697.7
33332,609,360.88
33333,14,250.5
33334,700,144.99
33335,719,223.76
33336,994,725.42
33337,558,489.22
33338,658,865.3
33339,137,955.01
33340,533,203.99
33341,819,693.86
33342,251,240.33
33343,219,710.71
33344,36,212.74
33345,496,975.72
33346,814,674.9
33347,142,511.37
33348,362,289.59
33349,84,711.26
33350,617,968.13
33351,506,272.97
33352,938,895.78
33353,545,232.74
33354,484,779.06
33355,112,552.42
33356,244,602.79
33357,261,597.32
33358,38,755.46
33359,888,108.67
33360,567,726.09
33361,333,823.71
33362,230,277.31
33363,289,445
33364,647,88.3
33365,333,309.72
33366,496,213.02
33367,50,519.45
33368,899,857.9
33369,323,847.25
33370,666,626.34
33371,968,303.18
33372,583,355.65
33373,592,513.72
33374,263,711.19
33375,815,230.24
33376,802,633.97
33377,906,155.49
33378,671,590.66
33379,193,306.73
33380,585,449
33381,737,874.88
33382,281,852.81
33383,846,630.54
33384,953,251.1
33385,881,204.95
33386,420,923.02
33387,749,185.38
33388,797,424.74
33389,428,321.23
33390,647,739.96
33391,818,404.77
33392,718,670.23
33393,619,473.58
33394,461,23.08
33395,745,67.65
33396,950,132.79
33397,401,382.74
33398,422,891.28
33399,264,815.13
33400,119,786.45
33401,313,849.31
33402,402,590.88
33403,248,626.87
33404,509,466.9
33405,271,18.91
33406,31,220.33
33407,92,189.14
33408,243,253.17
33409,931,56.4
33410,533,954.61
33411,189,813.37
33412,90,600.59
33413,199,630.58
33414,196,379.83
33415,157,274.7
33416,435,112.83
33417,987,616.15
33418,448,753.53
33419,405,759.67
33420,398,431.85
33421,605,858.42
33422,241,748.07
33423,250,761.49
33424,460,937.74
33425,287,966.14
33426,400,924.6
33427,306,881.66
33428,95,829.47
33429,777,342.32
33430,983,225.75
33431,804,860.58
33432,935,580.09
33433,532,151.86
33434,172,425.67
33435,118,193.83
33436,196,914.07
33437,323,944.15
33438,421,470.48
33439,972,228.41
33440,19,617.32
33441,787,457.3
33442,492,398.67
33443,62,586.87
33444,557,358.64
33445,847,46.35
33446,170,938.24
33447,109,636.85
33448,256,333.58
33449,831,642.42
33450,326,820.8
33451,715,807.01
33452,11,712.12
33453,478,167.19
33454,105,829.75
33455,377,457.62
33456,919,585.21
33457,789,356.22
33458,720,591.28
33459,873,707.08
33460,690,259.4
33461,974,314.91
33462,132,473.78
33463,610,166.32
33464,928,420.72
33465,508,293.91
33466,630,342.65
33467,477,548.4
33468,877,472.69
33469,10,785.22
33470,587,720.99
33471,883,663.74
33472,734,207.19
33473,62,839.94
33474,67,215.96
33475,48,655.36
33476,36,35.62
33477,648,443.4
33478,304,799.77
33479,682,383.29
33480,422,605.53
33481,612,94.69
33482,793,78.74
33483,45,439.21
33484,926,176.62
33485,142,982.06
33486,789,46.92
33487,437,329.28
33488,721,259.56
33489,839,206.27
33490,744,243.34
33491,111,570.09
33492,738,861.51
33493,91,501.02
33494,872,417.43
33495,707,863.65
33496,616,656.93
33497,953,361.87
33498,819,561.27
33499,468,809.29
33500,406,447.03
33501,538,922.66
33502,231,437.64
33503,816,583.54
33504,90,7.89
33505,376,407.52
33506,11,670.55
33507,185,345.42
33508,470,281.23
33509,988,383.97
33510,332,234.01
33511,792,353.56
33512,954,891.67
33513,9,735.1
33514,572,600.8
33515,501,799.22
33516,979,546.26
33517,109,586.33
33518,542,750.41
33519,241,618.35
33520,210,551.54
33521,741,281.13
33522,977,239.1
33523,344,370.73
33524,867,692.42
33525,298,242.78
33526,841,597.25
33527,363,948.39
33528,336,886.67
33529,69,5.39
33530,768,28.05
33531,401,936.2
33532,959,203.01
33533,182,319.25
33534,355,45.96
33535,515,41.84
33536,492,525.36
33537,697,813.22
33538,174,689.18
33539,5,260.74
33540,790,884.41
33541,45,804.28
33542,932,675.65
33543,851,770.15
33544,828,142.4
33545,438,47.67
33546,813,262.8
33547,204,598.8
33548,283,519.59
33549,90,489.73
33550,770,136.18
33551,471,616.51
33552,990,474.7
33553,361,544.34
33554,978,931.78
33555,73,225.99
33556,404,221.19
33557,518,513.61
33558,824,830.8
33559,971,645.54
33560,827,250.85
33561,862,491.22
33562,157,332.27
33563,332,386.24
33564,142,836.36
33565,848,883.09
